message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=4.694093, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.067220794";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.707874, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.058460375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.707874, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.050984484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.721654, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.042450829";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.721654, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.035151759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.735435, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.027090096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.735435, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.019198499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.749215, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.010174609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.749215, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.002939656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.762996, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.994920690";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.762996, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.986755823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.776777, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.978407987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.776777, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.970565818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.790557, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.962892414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.790557, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.955357248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.804338, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.946518296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.804338, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.939066646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.818118, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.931031647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.818118, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.923256043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.831899, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.914110125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.831899, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.906653551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.845679, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.898337856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.845679, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.891512033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.859460, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.882969285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.859460, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.875391879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.873240, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.866733460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.873240, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.859339576";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.887021, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.850406312";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.887021, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.843204011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.900801, y=-0.028881])";"30";"turtlesim3.sim";"1694795421.835004662";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.900801, y=-0.028881])";"30";"turtlesim2.sim";"1694795421.826939413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.914582, y=-0.000657])";"30";"turtlesim3.sim";"1694795421.818641213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.914582, y=-0.000657])";"30";"turtlesim2.sim";"1694795421.810727005";"./src/turtle.cpp:update:260"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim3.sim";"1694795398.249093069";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1694795398.248918111";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1694795398.247917026";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1694795398.244266166";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1694795398.243984293";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1694795398.243024188";"./src/turtle_frame.cpp:TurtleFrame:112"
